code,label
028546.2,Electronic
028546.3,Electronic
147295.1,Folk
147295.0,Folk
147295.2,Folk
147295.3,Folk
071721.0,Rock
071721.1,Rock
071721.3,Rock
071721.2,Rock
131837.0,Instrumental
131837.1,Instrumental
131837.3,Instrumental
131837.2,Instrumental
123614.0,Hip-Hop
123614.1,Hip-Hop
123614.3,Hip-Hop
123614.2,Hip-Hop
012059.0,Folk
012059.1,Folk
012059.3,Folk
012059.2,Folk
011937.2,Pop
011937.3,Pop
011937.1,Pop
011937.0,Pop
107805.2,Rock
107805.3,Rock
107805.1,Rock
107805.0,Rock
015771.1,Electronic
015771.0,Electronic
015771.2,Electronic
015771.3,Electronic
012488.0,Folk
012488.1,Folk
012488.3,Folk
012488.2,Folk
097962.3,Electronic
097962.2,Electronic
097962.0,Electronic
097962.1,Electronic
088874.2,Folk
088874.3,Folk
088874.1,Folk
088874.0,Folk
059666.0,International
059666.1,International
059666.3,International
059666.2,International
089485.1,Folk
089485.0,Folk
089485.2,Folk
089485.3,Folk
091083.0,Electronic
091083.1,Electronic
091083.3,Electronic
091083.2,Electronic
144180.2,Hip-Hop
144180.3,Hip-Hop
144180.1,Hip-Hop
144180.0,Hip-Hop
051776.1,Instrumental
051776.0,Instrumental
051776.2,Instrumental
051776.3,Instrumental
114051.0,Hip-Hop
114051.1,Hip-Hop
114051.3,Hip-Hop
114051.2,Hip-Hop
074382.1,Experimental
074382.0,Experimental
074382.2,Experimental
074382.3,Experimental
120315.2,Instrumental
120315.3,Instrumental
120315.1,Instrumental
120315.0,Instrumental
057629.2,Experimental
057629.3,Experimental
057629.1,Experimental
057629.0,Experimental
056472.0,International
056472.1,International
056472.3,International
056472.2,International
119727.1,Experimental
119727.0,Experimental
119727.2,Experimental
119727.3,Experimental
067368.3,Pop
067368.2,Pop
067368.0,Pop
067368.1,Pop
110654.3,Instrumental
110654.2,Instrumental
110654.0,Instrumental
110654.1,Instrumental
123000.1,Electronic
123000.0,Electronic
123000.2,Electronic
123000.3,Electronic
126666.1,Rock
126666.0,Rock
126666.2,Rock
126666.3,Rock
101119.1,International
101119.0,International
101119.2,International
101119.3,International
139770.0,Rock
139770.1,Rock
139770.3,Rock
139770.2,Rock
063755.1,Hip-Hop
063755.0,Hip-Hop
063755.2,Hip-Hop
063755.3,Hip-Hop
147268.1,Hip-Hop
147268.0,Hip-Hop
147268.2,Hip-Hop
147268.3,Hip-Hop
001276.3,Experimental
001276.2,Experimental
001276.0,Experimental
001276.1,Experimental
084136.1,Experimental
084136.0,Experimental
084136.2,Experimental
084136.3,Experimental
042761.3,Rock
042761.2,Rock
042761.0,Rock
042761.1,Rock
137356.2,Rock
137356.3,Rock
137356.1,Rock
137356.0,Rock
124184.1,Rock
124184.0,Rock
124184.2,Rock
124184.3,Rock
085953.2,Pop
085953.3,Pop
085953.1,Pop
085953.0,Pop
080776.2,International
080776.3,International
080776.1,International
080776.0,International
092955.2,Instrumental
092955.3,Instrumental
092955.1,Instrumental
092955.0,Instrumental
123494.1,Folk
123494.0,Folk
123494.2,Folk
123494.3,Folk
039662.3,Pop
039662.2,Pop
039662.0,Pop
039662.1,Pop
133553.1,Instrumental
133553.0,Instrumental
133553.2,Instrumental
133553.3,Instrumental
082892.2,Folk
082892.3,Folk
082892.1,Folk
082892.0,Folk
097548.3,Electronic
097548.2,Electronic
097548.0,Electronic
097548.1,Electronic
145918.1,Electronic
145918.0,Electronic
145918.2,Electronic
145918.3,Electronic
099313.0,Electronic
099313.1,Electronic
099313.3,Electronic
099313.2,Electronic
110611.3,Experimental
110611.2,Experimental
110611.0,Experimental
110611.1,Experimental
107617.3,Electronic
107617.2,Electronic
107617.0,Electronic
107617.1,Electronic
003906.3,Folk
003906.2,Folk
003906.0,Folk
003906.1,Folk
141566.3,Hip-Hop
141566.2,Hip-Hop
141566.0,Hip-Hop
141566.1,Hip-Hop
094465.1,Hip-Hop
094465.0,Hip-Hop
094465.2,Hip-Hop
094465.3,Hip-Hop
058054.2,Experimental
058054.3,Experimental
058054.1,Experimental
058054.0,Experimental
007391.0,Experimental
007391.1,Experimental
007391.3,Experimental
007391.2,Experimental
124555.1,Electronic
124555.0,Electronic
124555.2,Electronic
124555.3,Electronic
024424.1,Hip-Hop
024424.0,Hip-Hop
024424.2,Hip-Hop
024424.3,Hip-Hop
115269.1,International
115269.0,International
115269.2,International
115269.3,International
092130.1,Pop
092130.0,Pop
092130.2,Pop
092130.3,Pop
069768.2,Folk
069768.3,Folk
069768.1,Folk
069768.0,Folk
116344.3,Electronic
116344.2,Electronic
116344.0,Electronic
116344.1,Electronic
017499.2,Hip-Hop
017499.3,Hip-Hop
017499.1,Hip-Hop
017499.0,Hip-Hop
043761.3,Folk
043761.2,Folk
043761.0,Folk
043761.1,Folk
069181.3,Pop
069181.2,Pop
069181.0,Pop
069181.1,Pop
146481.0,Rock
146481.1,Rock
146481.3,Rock
146481.2,Rock
033422.1,International
033422.0,International
033422.2,International
033422.3,International
105196.0,Folk
105196.1,Folk
105196.3,Folk
105196.2,Folk
134826.2,Hip-Hop
134826.3,Hip-Hop
134826.1,Hip-Hop
134826.0,Hip-Hop
126605.2,Experimental
126605.3,Experimental
126605.1,Experimental
126605.0,Experimental
110637.0,Rock
110637.1,Rock
110637.3,Rock
110637.2,Rock
081999.3,Instrumental
081999.2,Instrumental
081999.0,Instrumental
081999.1,Instrumental
084155.2,Folk
084155.3,Folk
084155.1,Folk
084155.0,Folk
003920.0,Folk
003920.1,Folk
003920.3,Folk
003920.2,Folk
115812.0,Electronic
115812.1,Electronic
115812.3,Electronic
115812.2,Electronic
121315.2,Hip-Hop
121315.3,Hip-Hop
121315.1,Hip-Hop
121315.0,Hip-Hop
114077.3,Instrumental
114077.2,Instrumental
114077.0,Instrumental
114077.1,Instrumental
001681.0,International
001681.1,International
001681.3,International
001681.2,International
127623.1,Pop
127623.0,Pop
127623.2,Pop
127623.3,Pop
072206.1,Electronic
072206.0,Electronic
072206.2,Electronic
072206.3,Electronic
014318.1,International
014318.0,International
014318.2,International
014318.3,International
135043.1,Folk
135043.0,Folk
135043.2,Folk
135043.3,Folk
120333.1,Instrumental
120333.0,Instrumental
120333.2,Instrumental
120333.3,Instrumental
122806.1,Pop
122806.0,Pop
122806.2,Pop
122806.3,Pop
126291.2,Instrumental
126291.3,Instrumental
126291.1,Instrumental
126291.0,Instrumental
140566.3,Electronic
140566.2,Electronic
140566.0,Electronic
140566.1,Electronic
062528.0,International
062528.1,International
062528.3,International
062528.2,International
099370.3,International
099370.2,International
099370.0,International
099370.1,International
065038.0,Electronic
065038.1,Electronic
065038.3,Electronic
065038.2,Electronic
057437.0,Pop
057437.1,Pop
057437.3,Pop
057437.2,Pop
054237.2,Pop
054237.3,Pop
054237.1,Pop
054237.0,Pop
041147.2,Electronic
041147.3,Electronic
041147.1,Electronic
041147.0,Electronic
066638.2,Electronic
066638.3,Electronic
066638.1,Electronic
066638.0,Electronic
012146.2,Pop
012146.3,Pop
012146.1,Pop
012146.0,Pop
011682.1,International
011682.0,International
011682.2,International
011682.3,International
045393.1,Instrumental
045393.0,Instrumental
045393.2,Instrumental
045393.3,Instrumental
068820.1,Rock
068820.0,Rock
068820.2,Rock
068820.3,Rock
006684.1,Experimental
006684.0,Experimental
006684.2,Experimental
006684.3,Experimental
029602.1,Hip-Hop
029602.0,Hip-Hop
029602.2,Hip-Hop
029602.3,Hip-Hop
032329.2,Pop
032329.3,Pop
032329.1,Pop
032329.0,Pop
053727.2,International
053727.3,International
053727.1,International
053727.0,International
016743.1,International
016743.0,International
016743.2,International
016743.3,International
137418.1,Rock
137418.0,Rock
137418.2,Rock
137418.3,Rock
138018.0,Instrumental
138018.1,Instrumental
138018.3,Instrumental
138018.2,Instrumental
107588.0,Folk
107588.1,Folk
107588.3,Folk
107588.2,Folk
149100.0,Pop
149100.1,Pop
149100.3,Pop
149100.2,Pop
073770.3,International
073770.2,International
073770.0,International
073770.1,International
133025.3,Electronic
133025.2,Electronic
133025.0,Electronic
133025.1,Electronic
084405.3,Experimental
084405.2,Experimental
084405.0,Experimental
084405.1,Experimental
118277.0,Experimental
118277.1,Experimental
118277.3,Experimental
118277.2,Experimental
112485.1,Hip-Hop
112485.0,Hip-Hop
112485.2,Hip-Hop
112485.3,Hip-Hop
084091.3,Electronic
084091.2,Electronic
084091.0,Electronic
084091.1,Electronic
140875.2,Folk
140875.3,Folk
140875.1,Folk
140875.0,Folk
022093.3,Rock
022093.2,Rock
022093.0,Rock
022093.1,Rock
113037.2,Hip-Hop
113037.3,Hip-Hop
113037.1,Hip-Hop
113037.0,Hip-Hop
103521.2,Instrumental
103521.3,Instrumental
103521.1,Instrumental
103521.0,Instrumental
085423.0,Pop
085423.1,Pop
085423.3,Pop
085423.2,Pop
080694.0,International
080694.1,International
080694.3,International
080694.2,International
035444.3,Experimental
035444.2,Experimental
035444.0,Experimental
035444.1,Experimental
036380.0,Electronic
036380.1,Electronic
036380.3,Electronic
036380.2,Electronic
040161.1,Experimental
040161.0,Experimental
040161.2,Experimental
040161.3,Experimental
047471.1,Rock
047471.0,Rock
047471.2,Rock
047471.3,Rock
083913.3,Experimental
083913.2,Experimental
083913.0,Experimental
083913.1,Experimental
117632.1,Folk
117632.0,Folk
117632.2,Folk
117632.3,Folk
127908.1,Pop
127908.0,Pop
127908.2,Pop
127908.3,Pop
097692.0,Hip-Hop
097692.1,Hip-Hop
097692.3,Hip-Hop
097692.2,Hip-Hop
078516.2,Hip-Hop
078516.3,Hip-Hop
078516.1,Hip-Hop
078516.0,Hip-Hop
045519.3,Folk
045519.2,Folk
045519.0,Folk
045519.1,Folk
122533.3,Pop
122533.2,Pop
122533.0,Pop
122533.1,Pop
111367.1,Pop
111367.0,Pop
111367.2,Pop
111367.3,Pop
094348.1,Rock
094348.0,Rock
094348.2,Rock
094348.3,Rock
068843.2,Folk
068843.3,Folk
068843.1,Folk
068843.0,Folk
010682.1,Folk
010682.0,Folk
010682.2,Folk
010682.3,Folk
035462.0,Experimental
035462.1,Experimental
035462.3,Experimental
035462.2,Experimental
079575.1,Rock
079575.0,Rock
079575.2,Rock
079575.3,Rock
143305.2,Instrumental
143305.3,Instrumental
143305.1,Instrumental
143305.0,Instrumental
055237.2,International
055237.3,International
055237.1,International
055237.0,International
078984.2,Hip-Hop
078984.3,Hip-Hop
078984.1,Hip-Hop
078984.0,Hip-Hop
067638.2,Electronic
067638.3,Electronic
067638.1,Electronic
067638.0,Electronic
040147.2,Experimental
040147.3,Experimental
040147.1,Experimental
040147.0,Experimental
117614.2,Instrumental
117614.3,Instrumental
117614.1,Instrumental
117614.0,Instrumental
154303.2,Hip-Hop
154303.3,Hip-Hop
154303.1,Hip-Hop
154303.0,Hip-Hop
058541.3,Rock
058541.2,Rock
058541.0,Rock
058541.1,Rock
038780.1,International
038780.0,International
038780.2,International
038780.3,International
114544.1,Electronic
114544.0,Electronic
114544.2,Electronic
114544.3,Electronic
095915.3,Hip-Hop
095915.2,Hip-Hop
095915.0,Hip-Hop
095915.1,Hip-Hop
098620.2,Hip-Hop
098620.3,Hip-Hop
098620.1,Hip-Hop
098620.0,Hip-Hop
125825.3,Instrumental
125825.2,Instrumental
125825.0,Instrumental
125825.1,Instrumental
128710.2,Rock
128710.3,Rock
128710.1,Rock
128710.0,Rock
036998.2,Electronic
036998.3,Electronic
036998.1,Electronic
036998.0,Electronic
144468.3,Folk
144468.2,Folk
144468.0,Folk
144468.1,Folk
096692.0,Folk
096692.1,Folk
096692.3,Folk
096692.2,Folk
055809.3,Electronic
055809.2,Electronic
055809.0,Electronic
055809.1,Electronic
049071.0,Experimental
049071.1,Experimental
049071.3,Experimental
049071.2,Experimental
030690.0,Experimental
030690.1,Experimental
030690.3,Experimental
030690.2,Experimental
134981.0,Folk
134981.1,Folk
134981.3,Folk
134981.2,Folk
141875.2,Electronic
141875.3,Electronic
141875.1,Electronic
141875.0,Electronic
076130.0,Pop
076130.1,Pop
076130.3,Pop
076130.2,Pop
071420.0,Electronic
071420.1,Electronic
071420.3,Electronic
071420.2,Electronic
038351.1,International
038351.0,International
038351.2,International
038351.3,International
121663.0,Instrumental
121663.1,Instrumental
121663.3,Instrumental
121663.2,Instrumental
084423.0,Experimental
084423.1,Experimental
084423.3,Experimental
084423.2,Experimental
083558.2,Hip-Hop
083558.3,Hip-Hop
083558.1,Hip-Hop
083558.0,Hip-Hop
110980.1,Rock
110980.0,Rock
110980.2,Rock
110980.3,Rock
021167.0,Electronic
021167.1,Electronic
021167.3,Electronic
021167.2,Electronic
024701.0,International
024701.1,International
024701.3,International
024701.2,International
126718.2,Instrumental
126718.3,Instrumental
126718.1,Instrumental
126718.0,Instrumental
134791.3,Instrumental
134791.2,Instrumental
134791.0,Instrumental
134791.1,Instrumental
054442.2,International
054442.3,International
054442.1,International
054442.0,International
142570.2,International
142570.3,International
142570.1,International
142570.0,International
044917.2,Rock
044917.3,Rock
044917.1,Rock
044917.0,Rock
053152.2,International
053152.3,International
053152.1,International
053152.0,International
111398.3,Pop
111398.2,Pop
111398.0,Pop
111398.1,Pop
126520.3,Experimental
126520.2,Experimental
126520.0,Experimental
126520.1,Experimental
149775.0,Experimental
149775.1,Experimental
149775.3,Experimental
149775.2,Experimental
108957.0,Rock
108957.1,Rock
108957.3,Rock
108957.2,Rock
105662.1,Electronic
105662.0,Electronic
105662.2,Electronic
105662.3,Electronic
127192.0,Folk
127192.1,Folk
127192.3,Folk
127192.2,Folk
137484.0,Experimental
137484.1,Experimental
137484.3,Experimental
137484.2,Experimental
145258.3,Rock
145258.2,Rock
145258.0,Rock
145258.1,Rock
028480.2,Pop
028480.3,Pop
028480.1,Pop
028480.0,Pop
109971.3,Pop
109971.2,Pop
109971.0,Pop
109971.1,Pop
051261.2,Pop
051261.3,Pop
051261.1,Pop
051261.0,Pop
142535.2,International
142535.3,International
142535.1,International
142535.0,International
081082.3,Folk
081082.2,Folk
081082.0,Folk
081082.1,Folk
122360.0,Folk
122360.1,Folk
122360.3,Folk
122360.2,Folk
138410.1,Folk
138410.0,Folk
138410.2,Folk
138410.3,Folk
107180.1,International
107180.0,International
107180.2,International
107180.3,International
089192.2,Hip-Hop
089192.3,Hip-Hop
089192.1,Hip-Hop
089192.0,Hip-Hop
075433.0,Instrumental
075433.1,Instrumental
075433.3,Instrumental
075433.2,Instrumental
044952.2,International
044952.3,International
044952.1,International
044952.0,International
123978.2,Hip-Hop
123978.3,Hip-Hop
123978.1,Hip-Hop
123978.0,Hip-Hop
063456.3,Folk
063456.2,Folk
063456.0,Folk
063456.1,Folk
037147.3,Rock
037147.2,Rock
037147.0,Rock
037147.1,Rock
129926.2,International
129926.3,International
129926.1,International
129926.0,International
100802.1,Rock
100802.0,Rock
100802.2,Rock
100802.3,Rock
130992.0,Instrumental
130992.1,Instrumental
130992.3,Instrumental
130992.2,Instrumental
087106.3,Instrumental
087106.2,Instrumental
087106.0,Instrumental
087106.1,Instrumental
114374.1,Instrumental
114374.0,Instrumental
114374.2,Instrumental
114374.3,Instrumental
109957.0,Pop
109957.1,Pop
109957.3,Pop
109957.2,Pop
127520.3,Instrumental
127520.2,Instrumental
127520.0,Instrumental
127520.1,Instrumental
075415.3,Hip-Hop
075415.2,Hip-Hop
075415.0,Hip-Hop
075415.1,Hip-Hop
019184.3,Rock
019184.2,Rock
019184.0,Rock
019184.1,Rock
135340.3,Pop
135340.2,Pop
135340.0,Pop
135340.1,Pop
145003.1,Folk
145003.0,Folk
145003.2,Folk
145003.3,Folk
046241.1,Experimental
046241.0,Experimental
046241.2,Experimental
046241.3,Experimental
016155.2,Pop
016155.3,Pop
016155.1,Pop
016155.0,Pop
006443.2,Hip-Hop
006443.3,Hip-Hop
006443.1,Hip-Hop
006443.0,Hip-Hop
125287.3,Electronic
125287.2,Electronic
125287.0,Electronic
125287.1,Electronic
045154.2,Electronic
045154.3,Electronic
045154.1,Electronic
045154.0,Electronic
098228.3,Electronic
098228.2,Electronic
098228.0,Electronic
098228.1,Electronic
063470.0,Rock
063470.1,Rock
063470.3,Rock
063470.2,Rock
064789.1,Pop
064789.0,Pop
064789.2,Pop
064789.3,Pop
046079.0,Experimental
046079.1,Experimental
046079.3,Experimental
046079.2,Experimental
049479.1,Hip-Hop
049479.0,Hip-Hop
049479.2,Hip-Hop
049479.3,Hip-Hop
058334.3,Rock
058334.2,Rock
058334.0,Rock
058334.1,Rock
091163.0,Pop
091163.1,Pop
091163.3,Pop
091163.2,Pop
107577.2,Folk
107577.3,Folk
107577.1,Folk
107577.0,Folk
120208.2,Pop
120208.3,Pop
120208.1,Pop
120208.0,Pop
141292.2,Instrumental
141292.3,Instrumental
141292.1,Instrumental
141292.0,Instrumental
053937.1,Pop
053937.0,Pop
053937.2,Pop
053937.3,Pop
054464.1,International
054464.0,International
054464.2,International
054464.3,International
041714.1,Experimental
041714.0,Experimental
041714.2,Experimental
041714.3,Experimental
140620.1,Hip-Hop
140620.0,Hip-Hop
140620.2,Hip-Hop
140620.3,Hip-Hop
011638.3,Instrumental
011638.2,Instrumental
011638.0,Instrumental
011638.1,Instrumental
036147.3,Electronic
036147.2,Electronic
036147.0,Electronic
036147.1,Electronic
073123.0,Electronic
073123.1,Electronic
073123.3,Electronic
073123.2,Electronic
126506.0,Experimental
126506.1,Experimental
126506.3,Experimental
126506.2,Experimental
006406.2,Folk
006406.3,Folk
006406.1,Folk
006406.0,Folk
029480.2,Folk
029480.3,Folk
029480.1,Folk
029480.0,Folk
052954.2,Folk
052954.3,Folk
052954.1,Folk
052954.0,Folk
107532.2,Instrumental
107532.3,Instrumental
107532.1,Instrumental
107532.0,Instrumental
111186.1,Folk
111186.0,Folk
111186.2,Folk
111186.3,Folk
071255.0,Hip-Hop
071255.1,Hip-Hop
071255.3,Hip-Hop
071255.2,Hip-Hop
128470.3,Instrumental
128470.2,Instrumental
128470.0,Instrumental
128470.1,Instrumental
143218.2,Rock
143218.3,Rock
143218.1,Rock
143218.0,Rock
032686.1,Hip-Hop
032686.0,Hip-Hop
032686.2,Hip-Hop
032686.3,Hip-Hop
113334.0,Electronic
113334.1,Electronic
113334.3,Electronic
113334.2,Electronic
145553.0,Folk
145553.1,Folk
145553.3,Folk
145553.2,Folk
046711.0,Experimental
046711.1,Experimental
046711.3,Experimental
046711.2,Experimental
001891.3,Rock
001891.2,Rock
001891.0,Rock
001891.1,Rock
119583.1,Experimental
119583.0,Experimental
119583.2,Experimental
119583.3,Experimental
003775.3,International
003775.2,International
003775.0,International
003775.1,International
009513.2,Rock
009513.3,Rock
009513.1,Rock
009513.0,Rock
118972.2,Experimental
118972.3,Experimental
118972.1,Experimental
118972.0,Experimental
132138.3,Electronic
132138.2,Electronic
132138.0,Electronic
132138.1,Electronic
062592.2,International
062592.3,International
062592.1,International
062592.0,International
084743.1,Rock
084743.0,Rock
084743.2,Rock
084743.3,Rock
021085.2,Electronic
021085.3,Electronic
021085.1,Electronic
021085.0,Electronic
107027.3,Hip-Hop
107027.2,Hip-Hop
107027.0,Hip-Hop
107027.1,Hip-Hop
108427.2,Pop
108427.3,Pop
108427.1,Pop
108427.0,Pop
067760.2,Pop
067760.3,Pop
067760.1,Pop
067760.0,Pop
116517.0,Experimental
116517.1,Experimental
116517.3,Experimental
116517.2,Experimental
067558.3,Rock
067558.2,Rock
067558.0,Rock
067558.1,Rock
096166.1,International
096166.0,International
096166.2,International
096166.3,International
056693.0,International
056693.1,International
056693.3,International
056693.2,International
069303.0,Experimental
069303.1,Experimental
069303.3,Experimental
069303.2,Experimental
060048.3,International
060048.2,International
060048.0,International
060048.1,International
052447.3,Instrumental
052447.2,Instrumental
052447.0,Instrumental
052447.1,Instrumental
033049.3,Folk
033049.2,Folk
033049.0,Folk
033049.1,Folk
014736.3,Rock
014736.2,Rock
014736.0,Rock
014736.1,Rock
029739.2,Experimental
029739.3,Experimental
029739.1,Experimental
029739.0,Experimental
132794.2,Pop
132794.3,Pop
132794.1,Pop
132794.0,Pop
148246.2,Rock
148246.3,Rock
148246.1,Rock
148246.0,Rock
144182.0,Hip-Hop
144182.1,Hip-Hop
144182.3,Hip-Hop
144182.2,Hip-Hop
091081.2,Electronic
091081.3,Electronic
091081.1,Electronic
091081.0,Electronic
122675.1,Instrumental
122675.0,Instrumental
122675.2,Instrumental
122675.3,Instrumental
059664.2,International
059664.3,International
059664.1,International
059664.0,International
097960.1,Electronic
097960.0,Electronic
097960.2,Electronic
097960.3,Electronic
088876.0,Folk
088876.1,Folk
088876.3,Folk
088876.2,Folk
015773.3,Electronic
015773.2,Electronic
015773.0,Electronic
015773.1,Electronic
113357.3,Folk
113357.2,Folk
113357.0,Folk
113357.1,Folk
128881.0,Experimental
128881.1,Experimental
128881.3,Experimental
128881.2,Experimental
025232.2,International
025232.3,International
025232.1,International
025232.0,International
063900.2,Hip-Hop
063900.3,Hip-Hop
063900.1,Hip-Hop
063900.0,Hip-Hop
041819.2,Pop
041819.3,Pop
041819.1,Pop
041819.0,Pop
145708.2,Pop
145708.3,Pop
145708.1,Pop
145708.0,Pop
104780.3,Pop
104780.2,Pop
104780.0,Pop
104780.1,Pop
114296.3,Electronic
114296.2,Electronic
114296.0,Electronic
114296.1,Electronic
116709.2,Experimental
116709.3,Experimental
116709.1,Experimental
116709.0,Experimental
134610.2,Hip-Hop
134610.3,Hip-Hop
134610.1,Hip-Hop
134610.0,Hip-Hop
089815.3,Electronic
089815.2,Electronic
089815.0,Electronic
089815.1,Electronic
146458.1,Electronic
146458.0,Electronic
146458.2,Electronic
146458.3,Electronic
062165.1,Pop
062165.0,Pop
062165.2,Pop
062165.3,Pop
122630.1,Instrumental
122630.0,Instrumental
122630.2,Instrumental
122630.3,Instrumental
004838.1,Rock
004838.0,Rock
004838.2,Rock
004838.3,Rock
113969.2,Instrumental
113969.3,Instrumental
113969.1,Instrumental
113969.0,Instrumental
139123.3,Rock
139123.2,Rock
139123.0,Rock
139123.1,Rock
092538.0,Folk
092538.1,Folk
092538.3,Folk
092538.2,Folk
040244.0,Folk
040244.1,Folk
040244.3,Folk
040244.2,Folk
050752.0,Rock
050752.1,Rock
050752.3,Rock
050752.2,Rock
118954.1,Instrumental
118954.0,Instrumental
118954.2,Instrumental
118954.3,Instrumental
096946.2,Pop
096946.3,Pop
096946.1,Pop
096946.0,Pop
037417.2,Hip-Hop
037417.3,Hip-Hop
037417.1,Hip-Hop
037417.0,Hip-Hop
007393.2,Experimental
007393.3,Experimental
007393.1,Experimental
007393.0,Experimental
071172.3,Hip-Hop
071172.2,Hip-Hop
071172.0,Hip-Hop
071172.1,Hip-Hop
094467.3,Hip-Hop
094467.2,Hip-Hop
094467.0,Hip-Hop
094467.1,Hip-Hop
141564.1,Hip-Hop
141564.0,Hip-Hop
141564.2,Hip-Hop
141564.3,Hip-Hop
003904.1,Folk
003904.0,Folk
003904.2,Folk
003904.3,Folk
099311.2,Electronic
099311.3,Electronic
099311.1,Electronic
099311.0,Electronic
082890.0,Experimental
082890.1,Experimental
082890.3,Experimental
082890.2,Experimental
133551.3,Instrumental
133551.2,Instrumental
133551.0,Instrumental
133551.1,Instrumental
039660.1,Pop
039660.0,Pop
039660.2,Pop
039660.3,Pop
109276.3,Experimental
109276.2,Experimental
109276.0,Experimental
109276.1,Experimental
142098.3,Instrumental
142098.2,Instrumental
142098.0,Instrumental
142098.1,Instrumental
080774.0,International
080774.1,International
080774.3,International
080774.2,International
085951.0,Pop
085951.1,Pop
085951.3,Pop
085951.2,Pop
142671.2,Hip-Hop
142671.3,Hip-Hop
142671.1,Hip-Hop
142671.0,Hip-Hop
059876.3,Rock
059876.2,Rock
059876.0,Rock
059876.1,Rock
124186.3,Rock
124186.2,Rock
124186.0,Rock
124186.1,Rock
006519.0,Rock
006519.1,Rock
006519.3,Rock
006519.2,Rock
014590.1,Instrumental
014590.0,Instrumental
014590.2,Instrumental
014590.3,Instrumental
065488.1,Electronic
065488.0,Electronic
065488.2,Electronic
065488.3,Electronic
094422.3,Folk
094422.2,Folk
094422.0,Folk
094422.1,Folk
064247.3,Experimental
064247.2,Experimental
064247.0,Experimental
064247.1,Experimental
056648.3,Rock
056648.2,Rock
056648.0,Rock
056648.1,Rock
063757.3,Hip-Hop
063757.2,Hip-Hop
063757.0,Hip-Hop
063757.1,Hip-Hop
123002.3,Electronic
123002.2,Electronic
123002.0,Electronic
123002.1,Electronic
139772.2,Instrumental
139772.3,Instrumental
139772.1,Instrumental
139772.0,Instrumental
119725.3,Folk
119725.2,Folk
119725.0,Folk
119725.1,Folk
051923.2,Electronic
051923.3,Electronic
051923.1,Electronic
051923.0,Electronic
056470.2,International
056470.3,International
056470.1,International
056470.0,International
023155.0,International
023155.1,International
023155.3,International
023155.2,International
120317.0,Instrumental
120317.1,Instrumental
120317.3,Instrumental
120317.2,Instrumental
074380.3,Experimental
074380.2,Experimental
074380.0,Experimental
074380.1,Experimental
018611.3,Rock
018611.2,Rock
018611.0,Rock
018611.1,Rock
120109.2,Pop
120109.3,Pop
120109.1,Pop
120109.0,Pop
143098.3,Rock
143098.2,Rock
143098.0,Rock
143098.1,Rock
057435.2,Pop
057435.3,Pop
057435.1,Pop
057435.0,Pop
028376.1,Experimental
028376.0,Experimental
028376.2,Experimental
028376.3,Experimental
123867.0,Rock
123867.1,Rock
123867.3,Rock
123867.2,Rock
146017.2,Instrumental
146017.3,Instrumental
146017.1,Instrumental
146017.0,Instrumental
149417.3,Rock
149417.2,Rock
149417.0,Rock
149417.1,Rock
099372.1,International
099372.0,International
099372.2,International
099372.3,International
125186.3,Folk
125186.2,Folk
125186.0,Folk
125186.1,Folk
140564.1,Electronic
140564.0,Electronic
140564.2,Electronic
140564.3,Electronic
122804.3,Pop
122804.2,Pop
122804.0,Pop
122804.1,Pop
120331.3,Instrumental
120331.2,Instrumental
120331.0,Instrumental
120331.1,Instrumental
006393.2,International
006393.3,International
006393.1,International
006393.0,International
033465.3,Rock
033465.2,Rock
033465.0,Rock
033465.1,Rock
110448.3,International
110448.2,International
110448.0,International
110448.1,International
001683.2,International
001683.3,International
001683.1,International
001683.0,International
121929.1,International
121929.0,International
121929.2,International
121929.3,International
044236.1,Hip-Hop
044236.0,Hip-Hop
044236.2,Hip-Hop
044236.3,Hip-Hop
069985.1,Electronic
069985.0,Electronic
069985.2,Electronic
069985.3,Electronic
109068.1,Experimental
109068.0,Experimental
109068.2,Experimental
109068.3,Experimental
121317.0,Hip-Hop
121317.1,Hip-Hop
121317.3,Hip-Hop
121317.2,Hip-Hop
084157.0,Folk
084157.1,Folk
084157.3,Folk
084157.2,Folk
058070.3,Experimental
058070.2,Experimental
058070.0,Experimental
058070.1,Experimental
149452.3,Rock
149452.2,Rock
149452.0,Rock
149452.1,Rock
075380.3,Hip-Hop
075380.2,Hip-Hop
075380.0,Hip-Hop
075380.1,Hip-Hop
009307.3,Experimental
009307.2,Experimental
009307.0,Experimental
009307.1,Experimental
126607.0,Experimental
126607.1,Experimental
126607.3,Experimental
126607.2,Experimental
134824.0,Hip-Hop
134824.1,Hip-Hop
134824.3,Hip-Hop
134824.2,Hip-Hop
109681.0,Hip-Hop
109681.1,Hip-Hop
109681.3,Hip-Hop
109681.2,Hip-Hop
148609.1,Pop
148609.0,Pop
148609.2,Pop
148609.3,Pop
090695.3,Rock
090695.2,Rock
090695.0,Rock
090695.1,Rock
100958.3,Hip-Hop
100958.2,Hip-Hop
100958.0,Hip-Hop
100958.1,Hip-Hop
029350.2,International
029350.3,International
029350.1,International
029350.0,International
146483.2,Rock
146483.3,Rock
146483.1,Rock
146483.0,Rock
149083.3,Pop
149083.2,Pop
149083.0,Pop
149083.1,Pop
075751.3,Hip-Hop
075751.2,Hip-Hop
075751.0,Hip-Hop
075751.1,Hip-Hop
